Text,lebel
من یک تابه سفارش دادم که موقع تحویل متوجه شکستگی در دسته اون شدم بعد از پس دادن و گرفتن یه تابه دیگه از همون مدل این بار  متوجه شدم این یک از کنار ضربه خورده و بیضی هست  ظاهرا تموم این مدل تابه ها در موقع حمل و نقل دچار مشکل شده اند من دومی رو هم پس فرستادم و نتونستم پوشش نچسب اون رو امتحان کنم اما همین دوتا رو که دیدم از نظر دسته مشکل داشتند یعنی طراحی اون ایراد داشت  از اون مدل تابه ها هستند که دسته هاشون همیشه لق میزنند و شما نمیتو نید مثل آشپز های حرفه ای که تابه رو تکون میدن با اون کار کنید ,2
حدود یه ماهه ازش استفاده میکنم خیلی خوبه تقریبا بدون روغن میشه ازش استفاده کرد تنها ایرادش اینه که خیلی سنگینه ,0
امروز به دستم رسید  بسیار با کیفیت ساخته شده و به نظر میاد به این زودی ها خراب نمیشه ,1
من تازه اونو گرفتم و توی خرد کردن گوشت و انواع سبزیجات خوب و بی نظیره و میشه قشنگ مثل فیلم ها باهاش تند تند خرد کرد   فقط این چاقو خیلی مناسب پوست کندن نیست و در کنارش می تونید از یک چاقوی کوچیکتر برای پوست کندن استفاده کنید ,1
کیفیت فوق العاده بالایی داره ,1
رنگی که به دست من رسید بنفش بود و انتظارش رو نداشتم   اندازه اش هم نسبتا بزرگه  اگر سایز کوچکتری باشه  برای ماهی بختر هستش  ,0
جنسش عالیه تنها ایرادی که داره لبه ظرف محافظ نداره اگه به جایی بخوره یا با قاشق ضربه بزنید خط میفته اکثر خانمها عادت دارن بعد هم زدن غذا با قاشق به لبه ظرف ضربه میزنن در مورد این باید رعایت کنین  ,1
متاسفانه بخارات غذا از لبه های ظرف بیرون می ریزه و اجاق و خود ظرف بعد از استفاده بسیار کثیف می شند  اگه می دونستم ساخت چینه هرگز نمی خریدمش   گول برندش رو خوردم  الان فرستادمش شرکتی که گارانتیش رو بعهده گرفته بود شاید تعمیر بشه   اگه درست نشه ازش نمیشه استفاده کرد  ممنون از دیجی کالا ,0
علاقه زیادی به اشپزی و خرید چاقوی اشپزی دارم  این واقعا عالیه کا زوتر اینو می خریدم اینهمه پول چاقو نمی دادم به جز گوشت  هرچی مثل سبزی پیاز و گوجه رو راحت می بره ,0
در حد خیلی عالی نیست  ولی خوب خوبه بد نیست ,1
هفته ی پیش خریدم و با اولین استفاده سر کفگیر آب شد  انتظار یه همچو محصولی از تفال نداستم  ,2
خیلی بزرگن برای قابلمه و ماهیتابه های کوچیک اصلا کاربرد نداره کوچکتر بودند خیلی بهتر بود ,0
عالیه اینو بخرید سراغ هیچ تابه دیگه ای نمیرید شاید فکر کنید قیمتش بالاست اما واقعا ارزش پولی که میدینو بهتون برمیگردونه ,1
از مارک تفال انتظار بیشتری داشتیم کیفیت خیلی پایینی داشت به نحوی که تفلونش کامل از بین رفته و غذا میچسبه بهش اصلا راضی نیستیم ,2
کیفیتش خیلی خوبه نسبت به قیمتش عالیه  ,1
جنس تفلون بسیار خوب است  درب آن فلزی و کنترل خروج بخار دارد ,1
من این تابه رو سایز 04 و 00 اش رو هم تهیه کردم  کلا این سری so intensive تفال حرف نداره  عالیه اصلا شک نکنید تو خریدش ,1
همزن خوبیه مخصوصا برای استفاده در ظروف تفلون چون ظرف رو خط نمی اندازه ,1
ایکاش در موجود کردن محصولات با کیفیت مثل تفال بیشتر تلاش بشه ممنون ,1
تابه  خوبی است من پیشنهاد میکنم اگر به دنبال تابه ایی با قیمت مناسب و کارایی بالایی هستید حتما از این تابه استفاده کنید   ,1
خیلی زود کف قابلمه کنده شد  با اینکه من فقط باهاش فرنی برای دخترم درست میکردم و اصلا قاشق کف اون نکشیده بودم  اصلا از تفال با گارانتی مادام العمر انتظار نداشتم   ,2
کیفیت ماهیتابه عالیه اما متاسفانه مورد ارسالی برای بنده توی بار تحت فشار بوده و خم شده بود  من حوصله قرار گرفتن در فرایند بازگشت کالا را نداشتم و خود با چکش کاری و فشار صافش کردم اما از دیجی کالا انتظار می ره در مورد ظاهر کالای ارسالی و بسته بندی کالا بهتر عمل کنه ,1
کیفیت دریچه بخار روی در که قابل باز و بسته شدن است پایین است  به طوری که هم لق است و هم کامل بسته نمی شود  اما کیفیت تابه قابل قبول است  ,0
من این ماهیتابه رو از دیجی کالا خریداری کردم  البته هنوز فرصت نشده ازش استفاده کنم  اما نکته ای که در مورد سایز تابه ها میخواستم نظر عزیزان رو بهش جلب کنم اینه که وقتی میگه سایز 00 منظور قطر دهنه تابه هست و نه قطر کف اون     نوشتن این مطلب رو به خودم لازم دونستم چون خیلی از دوستانمون در مورد سایز تابه دچار اشتباه میشن و بعد از تحویل گرفتن سفارششون از خریدشون و اندازه اون راضی نیستن  ,1
عاااالی بود ممنون ,1
خوب بود ب نظر من بزرگتر از اونی بود ک فکر میکردم ,0
جنس استیل بگیر هست در جریان باشید در موقع خرید   ولی از نظر اندازه و قیمت مناسبه ,0
این قالب کمربندی رو سفارش دادیم ولی بعد از اینکه رسید فهمیدیم تفال چینه     حداقل این موضوع رو تو مشخصات فنی درج کنید  تا جایی که میدونم تفال برای فرانسه هست ,0
کیفیت خوب تفلون قالب ,1
عالیه  خیلی جنس خوبی داره  مثل همه محصولات تفال  ,1
به عنوان اسلایسر اصلا کارآیی نداره   به هیچ وجه انتظارات خریداران رو برآورده نخواهد کرد  شاید تنها چیزی رو که بتونه تکه تکه کنه موز پوست کنده باشه      ,2
ماهی تابه ای هستش که زیرش فرانسوی بودنش هک شده و کیفیت بالایی داره و تنها نقطه ضعفش  وزن زیادشه ,1
کیفیت ساخت و متریال خیلی خوبی داره از خریدم راضی هستم فقط فکر نمیکردم انقدر سنگین باشه مثل تابه های چدنی میمونه این سایزش خیلی مناسبه نه کوچیکه نه بزرگ ولی فکر کنم سایزهای بزرگترش دیگه واقعا سنگین باشن البته وزن زیادش بحاطر لایه های متعددیه که بکار بردن تا کیفیت کار بالاتر بره  ,1
